Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772861522,250,,Aggregated,69.800000,9.900000,720,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3438,1603,720.0,1226.6819731232154,0.5699490138795227,5847.85815300711,3.4627690517742873
1772861523,250,,Aggregated,68.500000,9.200000,730,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3495,1614,730.0,1249.1263416190388,0.5699490138795227,5847.85815300711,3.503576537911302
1772861524,250,,Aggregated,68.900000,9.400000,750,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3566,1623,750.0,1276.4036119603588,0.5699490138795227,5847.85815300711,3.5434660684240047
1772861525,250,,Aggregated,70.500000,10.000000,770,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3648,1637,770.0,1306.4930221986504,0.5699490138795227,5847.85815300711,3.5984100877192984
1772861526,250,,Aggregated,69.300000,10.400000,790,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3712,1646,790.0,1328.5378348775923,0.5699490138795227,5847.85815300711,3.621228448275862
1772861527,250,,Aggregated,67.700000,10.400000,820,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3778,1660,820.0,1350.971420526901,0.5699490138795227,5847.85815300711,3.6760190577024883
1772861528,250,,Aggregated,68.700000,10.700000,880,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3849,1667,880.0,1374.1004716340935,0.5699490138795227,5847.85815300711,3.7022603273577555
1772861529,250,,Aggregated,70.500000,10.900000,940,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3930,1673,940.0,1399.3873189640274,0.5699490138795227,5847.85815300711,3.723918575063613
1772861530,250,,Aggregated,69.700000,11.400000,980,2500,2500,2600,2700,2800,2900,2900,4600,5800,5800,3987,1678,980.0,1416.9801361313541,0.5699490138795227,5847.85815300711,3.7516930022573365
1772861531,250,,Aggregated,68.300000,10.800000,1000,2500,2500,2600,2700,2800,2900,2900,4000,5800,5800,4054,1686,1000.0,1436.646104254967,0.5699490138795227,5847.85815300711,3.7765170202269362
1772861532,250,,Aggregated,70.400000,10.000000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4137,1701,2500.0,1459.790643288528,0.5699490138795227,5847.85815300711,3.8092820884699057
1772861533,250,,Aggregated,70.100000,9.900000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4200,1706,2500.0,1476.884380287051,0.5699490138795227,5847.85815300711,3.825
1772861534,250,,Aggregated,67.600000,9.300000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4259,1716,2500.0,1492.2047181851692,0.5699490138795227,5847.85815300711,3.846912420756046
1772861535,250,,Aggregated,70.100000,9.500000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4340,1726,2500.0,1512.6508581828698,0.5699490138795227,5847.85815300711,3.87073732718894
1772861536,250,,Aggregated,70.100000,9.400000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4410,1737,2500.0,1529.6224080080835,0.5699490138795227,5847.85815300711,3.890249433106576
1772861537,250,,Aggregated,69.100000,9.200000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4477,1748,2500.0,1545.6903016583988,0.5699490138795227,5847.85815300711,3.915791824882734
1772861538,250,,Aggregated,69.200000,9.000000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4544,1760,2500.0,1561.2370940104772,0.5699490138795227,5847.85815300711,3.9463028169014085
1772861539,250,,Aggregated,69.400000,9.100000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4616,1769,2500.0,1577.4041621413862,0.5699490138795227,5847.85815300711,3.968370883882149
1772861540,250,,Aggregated,69.700000,9.000000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4690,1781,2500.0,1593.4778974734988,0.5699490138795227,5847.85815300711,4.00042643923241
1772861541,250,,Aggregated,68.800000,9.200000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4750,1789,2500.0,1606.0208971083564,0.5699490138795227,5847.85815300711,4.018315789473684
1772861542,250,,Aggregated,68.700000,9.600000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4827,1803,2500.0,1621.9523887140326,0.5699490138795227,5847.85815300711,4.046612802983219
1772861543,250,,Aggregated,70.000000,10.300000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4897,1812,2500.0,1636.0490853740287,0.5699490138795227,5847.85815300711,4.066367163569533
1772861544,250,,Aggregated,70.100000,10.600000,2500,2500,2600,2600,2700,2800,2900,2900,4000,5800,5800,4967,1826,2500.0,1649.4578485249945,0.5699490138795227,5847.85815300711,4.086571371048923
1772861545,250,,Aggregated,68.900000,10.400000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5033,1836,2500.0,1661.8683836977173,0.5699490138795227,5847.85815300711,4.099145638784026
1772861546,250,,Aggregated,70.100000,10.600000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5103,1846,2500.0,1674.796274380083,0.5699490138795227,5847.85815300711,4.1167940427199685
1772861547,250,,Aggregated,70.800000,11.000000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5178,1856,2500.0,1688.1120116758625,0.5699490138795227,5847.85815300711,4.130552336809579
1772861548,250,,Aggregated,68.900000,10.900000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5240,1864,2500.0,1698.717397356226,0.5699490138795227,5847.85815300711,4.14293893129771
1772861549,250,,Aggregated,69.500000,11.000000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5314,1878,2500.0,1711.0189368495785,0.5699490138795227,5847.85815300711,4.165412118931125
1772861550,250,,Aggregated,69.800000,10.700000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5379,1888,2500.0,1721.8750149737264,0.5699490138795227,5847.85815300711,4.185536345045548
1772861551,250,,Aggregated,69.900000,10.600000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5456,1898,2500.0,1734.1088707112735,0.5699490138795227,5847.85815300711,4.19758064516129
1772861552,250,,Aggregated,69.400000,10.900000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5517,1905,2500.0,1743.804692922186,0.5699490138795227,5847.85815300711,4.208627877469639
1772861553,250,,Aggregated,68.600000,10.600000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5587,1924,2500.0,1754.1201853745672,0.5699490138795227,5847.85815300711,4.227492393055307
1772861554,250,,Aggregated,70.000000,10.600000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5658,1934,2500.0,1764.7034863933698,0.5699490138795227,5847.85815300711,4.244609402615765
1772861555,250,,Aggregated,68.600000,10.200000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5729,1950,2500.0,1774.9262839044661,0.5699490138795227,5847.85815300711,4.26688776400768
1772861556,250,,Aggregated,69.000000,10.900000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5803,1962,2500.0,1785.4502204717626,0.5699490138795227,5847.85815300711,4.281578493882475
1772861557,250,,Aggregated,69.000000,10.800000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5869,1971,2500.0,1794.5097473935207,0.5699490138795227,5847.85815300711,4.289827909354234
1772861558,250,,Aggregated,69.800000,11.300000,2500,2500,2600,2600,2700,2800,2900,2900,3900,5800,5800,5942,1981,2500.0,1804.4828124371525,0.5699490138795227,5847.85815300711,4.304611242006058
1772861559,250,,Aggregated,69.500000,11.400000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6010,1996,2500.0,1813.477081890934,0.5699490138795227,5847.85815300711,4.321797004991681
1772861560,250,,Aggregated,69.400000,11.600000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6084,2001,2500.0,1822.968232846246,0.5699490138795227,5847.85815300711,4.325443786982248
1772861561,250,,Aggregated,69.900000,11.500000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6151,2013,2500.0,1831.394639912791,0.5699490138795227,5847.85815300711,4.33880669809787
1772861562,250,,Aggregated,70.100000,11.800000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6220,2021,2500.0,1839.8465453975086,0.5699490138795227,5847.85815300711,4.346945337620578
1772861563,250,,Aggregated,70.500000,11.300000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6284,2029,2500.0,1847.4834429152593,0.5699490138795227,5847.85815300711,4.353278166772756
1772861564,250,,Aggregated,69.200000,11.500000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6360,2034,2500.0,1856.5898751909526,0.5699490138795227,5847.85815300711,4.358333333333333
1772861565,250,,Aggregated,70.300000,11.500000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6426,2039,2500.0,1864.1450564233528,0.5699490138795227,5847.85815300711,4.359943977591036
1772861566,250,,Aggregated,69.100000,10.500000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6499,2050,2500.0,1872.2299578131147,0.5699490138795227,5847.85815300711,4.372518849053701
1772861567,250,,Aggregated,69.800000,9.900000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6572,2060,2500.0,1880.195912939489,0.5699490138795227,5847.85815300711,4.380097382836275
1772861568,250,,Aggregated,70.000000,8.900000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6633,2070,2500.0,1886.6117668865297,0.5699490138795227,5847.85815300711,4.386250565355043
1772861569,250,,Aggregated,69.900000,8.900000,2500,2500,2600,2600,2800,2800,2900,2900,3800,5800,5800,6706,2080,2500.0,1894.2593296454495,0.5699490138795227,5847.85815300711,4.398150909633165
1772861570,250,,Aggregated,70.100000,8.700000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6769,2089,2500.0,1901.0212592156026,0.5699490138795227,5847.85815300711,4.4102526222484855
1772861571,250,,Aggregated,69.000000,9.000000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6848,2100,2500.0,1909.207746966924,0.5699490138795227,5847.85815300711,4.420560747663552
1772861572,250,,Aggregated,69.200000,8.400000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6912,2112,2500.0,1915.6712061553048,0.5699490138795227,5847.85815300711,4.435474537037037
1772861573,250,,Aggregated,68.400000,8.800000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,6983,2118,2500.0,1922.6168978840733,0.5699490138795227,5847.85815300711,4.4400687383646
1772861574,250,,Aggregated,69.800000,8.700000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7054,2133,2500.0,1929.3100341048305,0.5699490138795227,5847.85815300711,4.452792741706833
1772861575,250,,Aggregated,69.100000,9.000000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7123,2140,2500.0,1935.6555024988752,0.5699490138795227,5847.85815300711,4.458514670784782
1772861576,250,,Aggregated,69.800000,8.900000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7188,2152,2500.0,1941.8091768353524,0.5699490138795227,5847.85815300711,4.472593210907068
1772861577,250,,Aggregated,69.600000,9.900000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7267,2163,2500.0,1948.9396479283805,0.5699490138795227,5847.85815300711,4.48162928306041
1772861578,250,,Aggregated,69.500000,10.100000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7338,2180,2500.0,1955.3079370421888,0.5699490138795227,5847.85815300711,4.499727446170619
1772861579,250,,Aggregated,68.600000,10.100000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7401,2194,2500.0,1960.8846281037165,0.5699490138795227,5847.85815300711,4.511012025401973
1772861580,250,,Aggregated,69.200000,10.300000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7468,2204,2500.0,1966.6045959321914,0.5699490138795227,5847.85815300711,4.51981788966256
1772861581,250,,Aggregated,70.200000,10.900000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7545,2214,2500.0,1972.9443192666267,0.5699490138795227,5847.85815300711,4.525513585155732
1772861582,250,,Aggregated,69.300000,11.400000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7608,2217,2500.0,1978.1602042470793,0.5699490138795227,5847.85815300711,4.525499474237645
1772861583,250,,Aggregated,70.100000,11.500000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7677,2227,2500.0,1983.687334048417,0.5699490138795227,5847.85815300711,4.531587859841084
1772861584,250,,Aggregated,69.700000,11.400000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7750,2237,2500.0,1989.3902131901593,0.5699490138795227,5847.85815300711,4.540258064516129
1772861585,250,,Aggregated,69.900000,10.500000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7825,2248,2500.0,1995.3503605246974,0.5699490138795227,5847.85815300711,4.550287539936102
1772861586,250,,Aggregated,69.400000,10.900000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7884,2259,2500.0,1999.9439690055544,0.5699490138795227,5847.85815300711,4.561390157280568
1772861587,250,,Aggregated,69.400000,10.400000,2500,2500,2600,2600,2800,2900,2900,2900,3800,5800,5800,7955,2271,2500.0,2005.3456839433868,0.5699490138795227,5847.85815300711,4.570584538026399
1772861588,250,,Aggregated,69.800000,10.800000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8040,2279,2500.0,2011.5146658727172,0.5699490138795227,5847.85815300711,4.57363184079602
1772861589,250,,Aggregated,69.600000,10.700000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8098,2289,2500.0,2015.7001636635696,0.5699490138795227,5847.85815300711,4.579031859718449
1772861590,250,,Aggregated,68.800000,10.900000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8161,2297,2500.0,2020.374834633936,0.5699490138795227,5847.85815300711,4.590981497365519
1772861591,250,,Aggregated,70.300000,10.000000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8235,2305,2500.0,2025.6054381534368,0.5699490138795227,5847.85815300711,4.594414086217365
1772861592,250,,Aggregated,69.700000,9.500000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8308,2313,2500.0,2030.5398308078552,0.5699490138795227,5847.85815300711,4.598459316321618
1772861593,250,,Aggregated,69.200000,9.300000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8377,2322,2500.0,2035.2073540658505,0.5699490138795227,5847.85815300711,4.604392980780709
1772861594,250,,Aggregated,68.800000,9.100000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8447,2332,2500.0,2039.7561432992402,0.5699490138795227,5847.85815300711,4.614774476145377
1772861595,250,,Aggregated,69.500000,9.600000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8518,2342,2500.0,2044.32343640088,0.5699490138795227,5847.85815300711,4.6183376379431795
1772861596,250,,Aggregated,69.900000,9.500000,2500,2500,2600,2600,2800,2900,2900,2900,3700,5800,5800,8583,2359,2500.0,2048.4760509939097,0.5699490138795227,5847.85815300711,4.6281020622160085
1772861598,250,,Aggregated,69.600000,9.500000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,8650,2366,2500.0,2052.7461796160383,0.5699490138795227,5847.85815300711,4.631560693641618
1772861599,250,,Aggregated,69.300000,9.400000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,8718,2374,2500.0,2057.000969163076,0.5699490138795227,5847.85815300711,4.63638449185593
1772861600,250,,Aggregated,69.400000,9.400000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,8795,2383,2500.0,2061.8775864875115,0.5699490138795227,5847.85815300711,4.643433769187038
1772861601,250,,Aggregated,69.400000,9.400000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,8857,2390,2500.0,2065.663530023102,0.5699490138795227,5847.85815300711,4.648413684091679
1772861602,250,,Aggregated,67.700000,9.400000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,8927,2408,2500.0,2069.8463326167425,0.5699490138795227,5847.85815300711,4.660468242410665
1772861603,250,,Aggregated,69.500000,9.300000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,8997,2419,2500.0,2074.0031920285255,0.5699490138795227,5847.85815300711,4.669334222518617
1772861604,250,,Aggregated,69.500000,9.300000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9072,2429,2500.0,2078.3928832322194,0.5699490138795227,5847.85815300711,4.6726190476190474
1772861605,250,,Aggregated,69.200000,10.300000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9140,2436,2500.0,2082.0768165960335,0.5699490138795227,5847.85815300711,4.6704595185995625
1772861606,250,,Aggregated,69.500000,10.700000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9209,2441,2500.0,2085.9610259444817,0.5699490138795227,5847.85815300711,4.672820067325443
1772861607,250,,Aggregated,69.500000,10.700000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9276,2449,2500.0,2089.743223524765,0.5699490138795227,5847.85815300711,4.675398878827081
1772861608,250,,Aggregated,69.300000,10.400000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9348,2461,2500.0,2093.6540909680934,0.5699490138795227,5847.85815300711,4.681643132220796
1772861609,250,,Aggregated,69.300000,9.000000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9415,2472,2500.0,2097.307320815903,0.5699490138795227,5847.85815300711,4.687413701540096
1772861610,250,,Aggregated,69.800000,9.500000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9482,2482,2500.0,2100.8556377496093,0.5699490138795227,5847.85815300711,4.693102720944949
1772861611,250,,Aggregated,69.600000,9.800000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9560,2499,2500.0,2104.849333045801,0.5699490138795227,5847.85815300711,4.7036610878661085
1772861612,250,,Aggregated,68.500000,9.800000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9630,2509,2500.0,2108.4525003145304,0.5699490138795227,5847.85815300711,4.708099688473521
1772861613,250,,Aggregated,70.100000,10.900000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9691,2521,2500.0,2111.4761492697253,0.5699490138795227,5847.85815300711,4.713961407491487
1772861614,250,,Aggregated,70.100000,10.100000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9764,2530,2500.0,2115.339166198783,0.5699490138795227,5847.85815300711,4.719889389594429
1772861615,250,,Aggregated,70.100000,10.100000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9837,2539,2500.0,2118.972383615627,0.5699490138795227,5847.85815300711,4.725424418013622
1772861616,250,,Aggregated,69.100000,10.100000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9908,2550,2500.0,2122.2841035307724,0.5699490138795227,5847.85815300711,4.7291077916834885
1772861617,250,,Aggregated,69.700000,10.300000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5800,5800,9967,2560,2500.0,2125.0094883324823,0.5699490138795227,5847.85815300711,4.731915320557841
1772861618,250,,Aggregated,69.900000,10.800000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10045,2569,2500.0,2128.893418891976,0.5699490138795227,5847.85815300711,4.7378795420607265
1772861619,250,,Aggregated,69.000000,11.100000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10121,2575,2500.0,2132.437228472871,0.5699490138795227,5847.85815300711,4.7400454500543425
1772861620,250,,Aggregated,69.500000,10.700000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10183,2581,2500.0,2135.2849387990664,0.5699490138795227,5847.85815300711,4.740449769223215
1772861621,250,,Aggregated,70.600000,10.300000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10249,2592,2500.0,2138.2798114577004,0.5699490138795227,5847.85815300711,4.745731290857645
1772861622,250,,Aggregated,70.300000,9.900000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10321,2601,2500.0,2141.57189816713,0.5699490138795227,5847.85815300711,4.74886154442399
1772861623,450,,Aggregated,69.000000,9.300000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10393,2607,2500.0,2144.8470041716546,0.5699490138795227,5847.85815300711,4.749446743000096
1772861624,650,,Aggregated,69.000000,9.200000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10449,2612,2500.0,2147.537236101733,0.5699490138795227,5847.85815300711,4.750598143363002
1772861625,850,,Aggregated,69.900000,8.600000,2500,2600,2600,2600,2800,2900,2900,2900,3700,5000,5800,10567,2634,2500.0,2154.1293951637263,0.5699490138795227,5847.85815300711,4.754708053373711
1772861626,1000,,Aggregated,68.200000,8.200000,2500,2600,2600,2700,2800,2900,2900,3000,3800,5000,5800,10760,2669,2500.0,2168.0518742653653,0.5699490138795227,5847.85815300711,4.770910780669145
1772861627,1000,,Aggregated,71.900000,9.100000,2500,2600,2600,2700,2800,2900,3000,3200,4200,5000,5800,10944,2690,2500.0,2186.58457610282,0.5699490138795227,5847.85815300711,4.784996345029239
1772861628,1000,,Aggregated,85.000000,11.900000,2500,2600,2600,2700,2800,2900,3100,3600,4800,5400,5800,11116,2717,2500.0,2204.8035479090768,0.5699490138795227,5847.85815300711,4.79273119827276
1772861629,1000,,Aggregated,96.800000,12.900000,2500,2600,2600,2700,2800,2900,3200,4000,5100,5800,6000,11295,2743,2500.0,2220.274466112539,0.5699490138795227,5950.8377210004255,4.801859229747676
1772861630,1000,,Aggregated,106.400000,14.700000,2500,2600,2600,2700,2900,3000,3800,4400,6000,6800,6900,11507,2780,2500.0,2249.984448790726,0.5699490138795227,6877.284832997248,4.817328582601895
1772861631,1000,,Aggregated,117.000000,16.700000,2500,2600,2700,2700,2900,3000,4200,5100,7400,8600,8900,11722,2806,2500.0,2285.796912351036,0.5699490138795227,8893.071112994221,4.824603310015355
1772861632,1000,,Aggregated,130.500000,19.600000,2500,2600,2700,2700,2900,3100,4600,5600,8200,9100,9200,11903,2830,2500.0,2309.76340417608,0.5699490138795227,9208.5032370087,4.836259766445434
1772861633,1000,,Aggregated,146.400000,21.300000,2500,2600,2700,2700,2900,3200,4800,5900,8300,11000,11000,12039,2849,2500.0,2325.9338157507177,0.5699490138795227,10734.638678986812,4.846581942021762
1772861634,1000,,Aggregated,157.900000,22.900000,2500,2600,2700,2800,2900,3400,4900,6000,8400,11000,11000,12247,2877,2500.0,2346.6214915795604,0.5699490138795227,10734.638678986812,4.857271168449416
1772861635,1000,,Aggregated,164.600000,24.200000,2500,2600,2700,2800,2900,3700,5100,6100,9900,13000,13000,12477,2909,2500.0,2373.670189089756,0.5699490138795227,12830.832171996008,4.8751302396409395
1772861636,1000,,Aggregated,178.600000,26.200000,2500,2600,2700,2800,2900,3800,5300,6400,11000,13000,13000,12678,2937,2500.0,2399.9401079230156,0.5699490138795227,12830.832171996008,4.883498974601673
1772861637,1000,,Aggregated,189.800000,27.300000,2500,2600,2700,2800,2900,3900,5600,6700,11000,13000,14000,12829,2968,2500.0,2418.854779155104,0.5699490138795227,13822.134738002205,4.895860940057682
1772861638,1000,,Aggregated,191.200000,26.800000,2500,2600,2700,2800,2900,4000,5800,6900,12000,14000,14000,12999,2991,2500.0,2441.65919830063,0.5699490138795227,14041.655953988084,4.901377029002231
1772861639,1000,,Aggregated,188.800000,27.900000,2500,2600,2700,2800,3000,4100,5900,7000,13000,15000,15000,13221,3020,2500.0,2464.772895472652,0.5699490138795227,15099.840223003412,4.904621435594887
1772861640,1000,,Aggregated,188.400000,27.400000,2500,2600,2700,2800,3000,4200,5900,7100,13000,15000,15000,13415,3047,2500.0,2483.5044857742846,0.5699490138795227,15099.840223003412,4.910100633619083
1772861641,1000,,Aggregated,192.000000,27.600000,2500,2600,2700,2800,3100,4600,5900,7200,13000,15000,15000,13683,3091,2500.0,2510.8971396888237,0.5699490138795227,15099.840223003412,4.922312358400935
1772861642,1000,,Aggregated,191.900000,27.100000,2600,2600,2700,2800,3200,4600,5900,7200,13000,15000,16000,13838,3115,2600.0,2521.886413918279,0.5699490138795227,16023.590632990818,4.93048128342246
1772861643,1000,,Aggregated,194.400000,28.200000,2600,2600,2700,2800,3200,4600,5900,7200,13000,15000,16000,13923,3128,2600.0,2525.6706981311554,0.5699490138795227,16023.590632990818,4.933275874452345
1772861644,1000,,Aggregated,192.800000,28.300000,2600,2600,2700,2800,3500,4600,5900,7200,13000,16000,19000,14067,3155,2600.0,2535.5251982449827,0.5699490138795227,18854.445506993216,4.938935096324732
1772861645,1000,,Aggregated,188.000000,27.500000,2600,2600,2800,2800,3600,4700,5900,7200,14000,22000,22000,14300,3186,2600.0,2554.132364382175,0.5699490138795227,21885.285409996868,4.944055944055944
1772861646,1000,,Aggregated,182.400000,27.700000,2600,2600,2800,2800,3600,4800,6000,7500,15000,22000,22000,14560,3214,2600.0,2588.7472108299507,0.5699490138795227,22447.13015500747,4.94532967032967
1772861647,1000,,Aggregated,182.400000,27.900000,2600,2600,2800,2900,3700,4900,6200,7700,15000,22000,22000,14766,3239,2600.0,2615.975713601387,0.5699490138795227,22447.13015500747,4.950155763239875
1772861648,1000,,Aggregated,185.500000,27.400000,2600,2600,2800,2900,3700,4900,6300,7700,15000,22000,22000,14878,3249,2600.0,2623.689831001891,0.5699490138795227,22447.13015500747,4.952749025406641
1772861649,1000,,Aggregated,192.900000,26.900000,2600,2600,2800,2900,3700,4900,6300,7700,15000,22000,22000,15020,3271,2600.0,2629.5817470099964,0.5699490138795227,22447.13015500747,4.960319573901464
1772861650,1000,,Aggregated,188.600000,26.000000,2600,2700,2800,2900,3800,4900,6300,7900,16000,25000,26000,15245,3298,2600.0,2643.236319661997,0.5699490138795227,26039.102231996367,4.968055100032798
1772861651,1000,,Aggregated,176.600000,24.300000,2600,2700,2800,2900,3800,4900,6300,8000,19000,25000,26000,15511,3340,2600.0,2668.0807893961755,0.5699490138795227,26039.102231996367,4.978466894461994
1772861652,1000,,Aggregated,179.000000,24.400000,2600,2700,2800,2900,3800,5000,6400,8000,20000,25000,26000,15672,3367,2600.0,2680.2756675729993,0.5699490138795227,26039.102231996367,4.982899438489025
1772861653,1000,,Aggregated,180.100000,24.800000,2600,2700,2800,2900,3900,5000,6500,8000,20000,25000,26000,15765,3376,2600.0,2688.7687421506603,0.5699490138795227,26039.102231996367,4.983888360291785
1772861654,1000,,Aggregated,181.700000,24.400000,2600,2700,2800,2900,3900,5100,6600,8100,21000,26000,26000,15940,3406,2600.0,2704.8225980404113,0.5699490138795227,26150.859499000944,4.99504391468005
1772861655,1000,,Aggregated,182.500000,24.900000,2600,2700,2800,2900,3900,5100,6700,8300,22000,32000,33000,16186,3435,2600.0,2723.6657424710424,0.5699490138795227,32619.92392600223,4.996540219943161
1772861656,1000,,Aggregated,184.500000,24.800000,2600,2700,2800,2900,3900,5100,6700,8400,22000,33000,33000,16402,3463,2600.0,2745.0978326561,0.5699490138795227,33039.70800699608,5.0046945494451895
1772861657,1000,,Aggregated,185.900000,24.600000,2600,2700,2800,2900,4000,5100,6800,9000,26000,34000,34000,16590,3493,2600.0,2772.4396291004446,0.5699490138795227,34157.9442640068,5.010849909584087
1772861658,1000,,Aggregated,184.700000,24.700000,2600,2700,2800,2900,4000,5200,6800,9000,26000,34000,34000,16759,3517,2600.0,2777.593812507148,0.5699490138795227,34157.9442640068,5.016051077033236
